751,7,7,0.7511111111111111
759,7,7,0.7911111111111111
1247,7,7,0.8444444444444444
1255,7,7,1.1244444444444444
1263,7,7,1.0622222222222222
215,15,7,0.7555555555555555
1247,15,7,1.1288888888888888
1255,15,7,1.1377777777777778
1263,15,7,1.1333333333333333
1551,15,7,1.1244444444444444
1559,15,7,1.1288888888888888
1567,15,7,1.1244444444444444
1575,15,7,1.12
1583,15,7,0.8
1247,23,7,0.8044444444444444
1255,23,7,0.8488888888888889
1551,23,7,1.1333333333333333
1559,23,7,1.1377777777777778
1567,23,7,1.1288888888888888
1575,23,7,1.1244444444444444
1583,23,7,0.7866666666666666
1551,31,7,0.8488888888888889
1559,31,7,1.1244444444444444
1567,31,7,0.8355555555555556
623,63,7,0.9333333333333333
1551,63,7,0.8488888888888889
1559,63,7,1.1244444444444444
1567,63,7,0.8355555555555556
615,71,7,1.1155555555555556
623,71,7,0.8133333333333334
903,71,7,0.8533333333333334
1247,71,7,0.8488888888888889
1255,71,7,1.1288888888888888
1263,71,7,0.8711111111111111
1551,71,7,1.1288888888888888
1559,71,7,1.1288888888888888
1567,71,7,1.12
1575,71,7,1.1288888888888888
1583,71,7,0.96
415,79,7,1.12
743,79,7,1.0177777777777777
751,79,7,1.1377777777777778
759,79,7,1.1333333333333333
1247,79,7,1.1288888888888888
1255,79,7,1.1377777777777778
1263,79,7,1.1288888888888888
1287,79,7,0.8533333333333334
1295,79,7,0.8533333333333334
1551,79,7,0.8444444444444444
1559,79,7,0.84
1567,79,7,0.84
1575,79,7,1.1244444444444444
1583,79,7,0.7555555555555555
743,87,7,1.1155555555555556
751,87,7,1.1377777777777778
759,87,7,1.1377777777777778
1247,87,7,0.8222222222222222
1255,87,7,1.0222222222222221
1263,87,7,0.7688888888888888
1287,87,7,1.1288888888888888
1295,87,7,1.1288888888888888
743,95,7,0.8088888888888889
751,95,7,1.1022222222222222
759,95,7,1.1377777777777778
887,95,7,0.76
751,103,7,0.8222222222222222
759,103,7,1.1377777777777778
63,111,7,0.7911111111111111
567,111,7,0.8488888888888889
575,111,7,1.1333333333333333
583,111,7,0.8888888888888888
759,111,7,1.1288888888888888
567,119,7,1.1155555555555556
575,119,7,1.1377777777777778
567,127,7,0.8311111111111111
575,127,7,1.1333333333333333
575,135,7,0.8533333333333334
583,135,7,0.8666666666666667
1015,135,7,1.1288888888888888
1023,135,7,0.8088888888888889
1335,135,7,0.8577777777777778
127,143,7,1.0933333333333333
135,143,7,0.7866666666666666
583,143,7,1.1377777777777778
591,143,7,0.9377777777777778
623,143,7,1.1288888888888888
1007,143,7,0.9555555555555556
1015,143,7,1.1377777777777778
1023,143,7,1.0888888888888888
127,151,7,1.04
135,151,7,0.8577777777777778
575,151,7,0.8533333333333334
583,151,7,0.9333333333333333
599,151,7,0.9377777777777778
607,151,7,0.92
615,151,7,0.9244444444444444
623,151,7,1.1333333333333333
823,151,7,0.8577777777777778
831,151,7,1.1288888888888888
839,151,7,0.8488888888888889
1007,151,7,0.7777777777777778
1015,151,7,1.1288888888888888
1023,151,7,0.8488888888888889
127,159,7,1.04
135,159,7,1.1333333333333333
183,159,7,1.12
399,159,7,1.1333333333333333
407,159,7,1.1377777777777778
575,159,7,1.1333333333333333
583,159,7,0.9333333333333333
591,159,7,0.9333333333333333
599,159,7,1.1377777777777778
607,159,7,0.8711111111111111
615,159,7,0.8711111111111111
623,159,7,0.8533333333333334
815,159,7,1.1244444444444444
823,159,7,1.1377777777777778
831,159,7,1.1377777777777778
839,159,7,1.1333333333333333
1607,159,7,0.8488888888888889
1615,159,7,1.1288888888888888
1623,159,7,0.9111111111111111
127,167,7,0.9911111111111112
135,167,7,1.1333333333333333
271,167,7,0.8444444444444444
279,167,7,1.1288888888888888
399,167,7,1.1333333333333333
407,167,7,1.1377777777777778
415,167,7,0.92
575,167,7,1.1377777777777778
583,167,7,0.8711111111111111
591,167,7,0.8711111111111111
599,167,7,1.1377777777777778
607,167,7,0.8711111111111111
615,167,7,0.8666666666666667
815,167,7,1.1377777777777778
823,167,7,1.1377777777777778
831,167,7,1.1377777777777778
839,167,7,1.1377777777777778
1423,167,7,0.8533333333333334
1607,167,7,1.1288888888888888
1615,167,7,1.1377777777777778
1623,167,7,1.1288888888888888
271,175,7,0.96
279,175,7,1.1333333333333333
399,175,7,0.9733333333333334
407,175,7,1.1333333333333333
415,175,7,0.8488888888888889
575,175,7,1.1377777777777778
583,175,7,0.8711111111111111
591,175,7,0.8711111111111111
599,175,7,1.1377777777777778
607,175,7,1.1377777777777778
615,175,7,0.8533333333333334
791,175,7,0.8444444444444444
815,175,7,1.1333333333333333
823,175,7,1.1377777777777778
831,175,7,1.1377777777777778
839,175,7,1.1333333333333333
1423,175,7,0.9066666666666666
1615,175,7,0.9288888888888889
1623,175,7,0.8133333333333334
543,183,7,0.9866666666666667
575,183,7,1.1377777777777778
583,183,7,1.1377777777777778
591,183,7,1.1377777777777778
599,183,7,1.1377777777777778
607,183,7,1.1333333333333333
647,183,7,1.1288888888888888
655,183,7,0.7955555555555556
751,183,7,0.8444444444444444
759,183,7,0.8488888888888889
783,183,7,0.8577777777777778
791,183,7,0.8444444444444444
831,183,7,0.8488888888888889
839,183,7,0.8444444444444444
1055,183,7,1.1333333333333333
1063,183,7,1.1333333333333333
575,191,7,1.1333333333333333
583,191,7,0.9066666666666666
591,191,7,0.7822222222222223
639,191,7,0.8844444444444445
647,191,7,1.1022222222222222
655,191,7,0.7644444444444445
743,191,7,0.8488888888888889
751,191,7,1.1333333333333333
759,191,7,1.1377777777777778
767,191,7,1.1377777777777778
775,191,7,1.1377777777777778
783,191,7,0.8533333333333334
1055,191,7,1.1333333333333333
1063,191,7,1.1333333333333333
631,199,7,0.8533333333333334
639,199,7,1.0977777777777777
647,199,7,0.7866666666666666
743,199,7,0.8577777777777778
751,199,7,0.8622222222222222
759,199,7,1.1377777777777778
767,199,7,1.1377777777777778
775,199,7,1.1377777777777778
1407,199,7,0.8711111111111111
607,207,7,1.12
615,207,7,1.1377777777777778
623,207,7,1.1377777777777778
